Latitude,Longitude,Land_Price_lakhs_per_acre
20.5,75.75,0.7269104602584873
20.5,75.78787878787878,0.7549377614210215
20.5,75.82575757575758,0.7399318606574496
20.5,75.86363636363636,0.735854893980439
20.5,75.90151515151516,0.7435699461584452
20.5,75.93939393939394,0.7555604337986609
20.5,75.97727272727273,0.7712573862662707
20.5,76.01515151515152,0.7567318817417449
20.5,76.0530303030303,0.7590369051768641
20.5,76.0909090909091,0.7534976708442604
20.5,76.12878787878788,0.7531314544205051
20.5,76.16666666666667,0.7726711750418084
20.5,76.20454545454545,0.7769995355134045
20.5,76.24242424242425,0.7838259778551689
20.5,76.28030303030303,0.7642400549862992
20.5,76.31818181818181,0.7730165267984017
20.5,76.35606060606061,0.7655205402336404
20.5,76.39393939393939,0.7473356034305477
20.5,76.43181818181819,0.7595535668322608
20.5,76.46969696969697,0.7772368677543827
20.5,76.50757575757575,0.7914344032809649
20.5,76.54545454545455,0.8008902757955452
20.5,76.58333333333333,0.7866883477074552
20.5,76.62121212121212,0.7786482995456967
20.5,76.6590909090909,0.7792734896110296
20.5,76.6969696969697,0.7978105812842704
20.5,76.73484848484848,0.776360739220962
20.5,76.77272727272727,0.7724398423970358
20.5,76.81060606060606,0.7984806879694115
20.5,76.84848484848484,0.8132935035140224
20.5,76.88636363636364,0.793175223617539
20.5,76.92424242424242,0.7941782007564526
20.5,76.96212121212122,0.7785974368975059
20.5,77.0,0.790345664057003
20.5,77.03787878787878,0.7911813756677698
20.5,77.07575757575758,0.7722943254051348
20.5,77.11363636363636,0.7495424906134442
20.5,77.15151515151516,0.731636963576505
20.5,77.18939393939394,0.7310484942540206
20.5,77.22727272727273,0.7095446558248606
20.5,77.26515151515152,0.6857029033170964
20.5,77.3030303030303,0.6580163738622663
20.5,77.3409090909091,0.6796239731650918
20.5,77.37878787878788,0.6711681583430572
20.5,77.41666666666667,0.6642266255330065
20.5,77.45454545454545,0.6419720876286023
20.5,77.49242424242425,0.6456770257730332
20.5,77.53030303030303,0.6698670226998472
20.5,77.56818181818181,0.674237058937944
20.5,77.60606060606061,0.6463725503903139
20.5,77.64393939393939,0.6412611354782212
20.5,77.68181818181819,0.6486314519296014
20.5,77.71969696969697,0.6369323196801272
20.5,77.75757575757575,0.6230240236152678
20.5,77.79545454545455,0.6152310034704985
20.5,77.83333333333333,0.6059905807410926
20.5,77.87121212121212,0.6013521964923468
20.5,77.9090909090909,0.5816629145084861
20.5,77.9469696969697,0.5512827672366122
20.5,77.98484848484848,0.554768746903445
20.5,78.02272727272727,0.5717138564370552
20.5,78.06060606060606,0.6022101119658572
20.5,78.09848484848484,0.6142388202479729
20.5,78.13636363636364,0.5913123543524366
20.5,78.17424242424242,0.5809068850348269
20.5,78.21212121212122,0.6022939723931795
20.5,78.25,0.6062186189647343
20.5,78.28787878787878,0.6608619234180471
20.5,78.32575757575758,0.6619804731356563
20.5,78.36363636363636,0.6568732365137782
20.5,78.40151515151516,0.6297973266763528
20.5,78.43939393939394,0.613305159872365
20.5,78.47727272727273,0.617917349455534
20.5,78.51515151515152,0.642661050187533
20.5,78.5530303030303,0.6490946796812908
20.5,78.5909090909091,0.6595576272732644
20.5,78.62878787878788,0.6412637870854727
20.5,78.66666666666667,0.6519356759720939
20.5,78.70454545454545,0.6679602492467962
20.5,78.74242424242425,0.6605302314563865
20.5,78.78030303030303,0.6724633747417964
20.5,78.81818181818181,0.6758581819734311
20.5,78.85606060606061,0.672077686414284
20.5,78.89393939393939,0.6718841994366487
20.5,78.93181818181819,0.6567746181511462
20.5,78.96969696969697,0.6593695506457788
20.5,79.00757575757575,0.6554171291578608
20.5,79.04545454545455,0.664643597469306
20.5,79.08333333333333,0.6455038410004156
20.5,79.12121212121212,0.6556732637048053
20.5,79.1590909090909,0.630944829802437
20.5,79.1969696969697,0.6212761055421109
20.5,79.23484848484848,0.5932118827573909
20.5,79.27272727272727,0.5835427835223018
20.5,79.31060606060606,0.5832588606670384
20.5,79.34848484848484,0.5524103699163533
20.5,79.38636363636364,0.5154594595231617
20.5,79.42424242424242,0.4710671950489618
20.5,79.46212121212122,0.4575485379385805
20.5,79.5,0.4584839392684446
20.603434343434344,75.75,0.7466731837280451
20.603434343434344,75.78787878787878,0.747608826113114
20.603434343434344,75.82575757575758,0.7405729603662925
20.603434343434344,75.86363636363636,0.7552918447328072
20.603434343434344,75.90151515151516,0.7461966175883626
20.603434343434344,75.93939393939394,0.7352196867321554
20.603434343434344,75.97727272727273,0.7126813732840016
20.603434343434344,76.01515151515152,0.7343458616151353
20.603434343434344,76.0530303030303,0.7528661597757822
20.603434343434344,76.0909090909091,0.7389476858245023
20.603434343434344,76.12878787878788,0.7395622158930053
20.603434343434344,76.16666666666667,0.7740670721643752
20.603434343434344,76.20454545454545,0.7921325795054972
20.603434343434344,76.24242424242425,0.7953067140891893
20.603434343434344,76.28030303030303,0.7648391843056135
20.603434343434344,76.31818181818181,0.7367419235658943
20.603434343434344,76.35606060606061,0.7133066169171578
20.603434343434344,76.39393939393939,0.7193845292805204
20.603434343434344,76.43181818181819,0.717417679513677
20.603434343434344,76.46969696969697,0.7466564437832747
20.603434343434344,76.50757575757575,0.7393610955005546
20.603434343434344,76.54545454545455,0.7160791535298277
20.603434343434344,76.58333333333333,0.7325814446524126
20.603434343434344,76.62121212121212,0.7460242363330939
20.603434343434344,76.6590909090909,0.760556731458556
20.603434343434344,76.6969696969697,0.7659884283859538
20.603434343434344,76.73484848484848,0.7933103484517265
20.603434343434344,76.77272727272727,0.7784609460838252
20.603434343434344,76.81060606060606,0.7812564365087643
20.603434343434344,76.84848484848484,0.7722393648184642
20.603434343434344,76.88636363636364,0.793339998241904
20.603434343434344,76.92424242424242,0.799156606763377
20.603434343434344,76.96212121212122,0.8062502454075904
20.603434343434344,77.0,0.7614575547585021
20.603434343434344,77.03787878787878,0.7455253056271981
20.603434343434344,77.07575757575758,0.7582266382821484
20.603434343434344,77.11363636363636,0.7527527834778406
20.603434343434344,77.15151515151516,0.7002079181492231
20.603434343434344,77.18939393939394,0.6523930112632241
20.603434343434344,77.22727272727273,0.6346449736266857
20.603434343434344,77.26515151515152,0.6294356635175751
20.603434343434344,77.3030303030303,0.6568455151652383
20.603434343434344,77.3409090909091,0.6447312590693672
20.603434343434344,77.37878787878788,0.6313254559706508
20.603434343434344,77.41666666666667,0.6358935592352721
20.603434343434344,77.45454545454545,0.6296205796434879
20.603434343434344,77.49242424242425,0.6397693519520088
20.603434343434344,77.53030303030303,0.6663472953043571
20.603434343434344,77.56818181818181,0.658598468613782
20.603434343434344,77.60606060606061,0.6361493188074538
20.603434343434344,77.64393939393939,0.6430792006159443
20.603434343434344,77.68181818181819,0.6538104694346554
20.603434343434344,77.71969696969697,0.651632241037206
20.603434343434344,77.75757575757575,0.6362627754571304
20.603434343434344,77.79545454545455,0.6388247905243664
20.603434343434344,77.83333333333333,0.6301022347263806
20.603434343434344,77.87121212121212,0.6099407523804335
20.603434343434344,77.9090909090909,0.6203278211507515
20.603434343434344,77.9469696969697,0.6116309511240217
20.603434343434344,77.98484848484848,0.5784582328735768
20.603434343434344,78.02272727272727,0.5742159291100568
20.603434343434344,78.06060606060606,0.5881011374430889
20.603434343434344,78.09848484848484,0.5955938697625869
20.603434343434344,78.13636363636364,0.6042108701648277
20.603434343434344,78.17424242424242,0.6295632620725937
20.603434343434344,78.21212121212122,0.6248340000116778
20.603434343434344,78.25,0.6274326286861157
20.603434343434344,78.28787878787878,0.640894677999261
20.603434343434344,78.32575757575758,0.64471194786908
20.603434343434344,78.36363636363636,0.6609563099226411
20.603434343434344,78.40151515151516,0.6289943985734245
20.603434343434344,78.43939393939394,0.6349563365994171
20.603434343434344,78.47727272727273,0.6369914853409241
20.603434343434344,78.51515151515152,0.647615109618783
20.603434343434344,78.5530303030303,0.6307363438342873
20.603434343434344,78.5909090909091,0.6508903802528004
20.603434343434344,78.62878787878788,0.670933745548447
20.603434343434344,78.66666666666667,0.6623585816161766
20.603434343434344,78.70454545454545,0.6921517728565733
20.603434343434344,78.74242424242425,0.6971790059344042
20.603434343434344,78.78030303030303,0.6838919626998676
20.603434343434344,78.81818181818181,0.6711668994992105
20.603434343434344,78.85606060606061,0.6633465597645758
20.603434343434344,78.89393939393939,0.691038553137379
20.603434343434344,78.93181818181819,0.7010829753261785
20.603434343434344,78.96969696969697,0.6919063250903703
20.603434343434344,79.00757575757575,0.6840604602879495
20.603434343434344,79.04545454545455,0.6609483015330629
20.603434343434344,79.08333333333333,0.6475511228538922
20.603434343434344,79.12121212121212,0.6677153103749143
20.603434343434344,79.1590909090909,0.6471275352914194
20.603434343434344,79.1969696969697,0.6745192810148188
20.603434343434344,79.23484848484848,0.6592790745922833
20.603434343434344,79.27272727272727,0.6527494247753218
20.603434343434344,79.31060606060606,0.6102507761575833
20.603434343434344,79.34848484848484,0.6040981098968535
20.603434343434344,79.38636363636364,0.5929096932743937
20.603434343434344,79.42424242424242,0.56480620527522
20.603434343434344,79.46212121212122,0.5170382104104457
20.603434343434344,79.5,0.49566107327526476
20.706868686868688,75.75,0.7697023123568701
20.706868686868688,75.78787878787878,0.7908264888386352
20.706868686868688,75.82575757575758,0.8136894768636018
20.706868686868688,75.86363636363636,0.8180708426963192
20.706868686868688,75.90151515151516,0.7859179352732492
20.706868686868688,75.93939393939394,0.7591522634842666
20.706868686868688,75.97727272727273,0.7438356157779309
20.706868686868688,76.01515151515152,0.7554044710812231
20.706868686868688,76.0530303030303,0.7532632312657386
20.706868686868688,76.0909090909091,0.7326396460923906
20.706868686868688,76.12878787878788,0.7524350727180522
20.706868686868688,76.16666666666667,0.770651293129932
20.706868686868688,76.20454545454545,0.788505341488713
20.706868686868688,76.24242424242425,0.8046610755786812
20.706868686868688,76.28030303030303,0.7970998434051823
20.706868686868688,76.31818181818181,0.7345396967836219
20.706868686868688,76.35606060606061,0.7112225071851861
20.706868686868688,76.39393939393939,0.6863826254265137
20.706868686868688,76.43181818181819,0.7090360293429537
20.706868686868688,76.46969696969697,0.7094126111405109
20.706868686868688,76.50757575757575,0.6947915416192793
20.706868686868688,76.54545454545455,0.6912563063389537
20.706868686868688,76.58333333333333,0.6850642409442121
20.706868686868688,76.62121212121212,0.7006695388662145
20.706868686868688,76.6590909090909,0.7289892399920441
20.706868686868688,76.6969696969697,0.7556076538348696
20.706868686868688,76.73484848484848,0.786056247392921
20.706868686868688,76.77272727272727,0.8102788403401922
20.706868686868688,76.81060606060606,0.7986199375259905
20.706868686868688,76.84848484848484,0.8048777306398789
20.706868686868688,76.88636363636364,0.7963490903621148
20.706868686868688,76.92424242424242,0.7881792741484952
20.706868686868688,76.96212121212122,0.7824784256930993
20.706868686868688,77.0,0.7682560346965219
20.706868686868688,77.03787878787878,0.7355882601401345
20.706868686868688,77.07575757575758,0.7189428625776955
20.706868686868688,77.11363636363636,0.6966687456338876
20.706868686868688,77.15151515151516,0.6654911475690145
20.706868686868688,77.18939393939394,0.6411850423852723
20.706868686868688,77.22727272727273,0.614527738302756
20.706868686868688,77.26515151515152,0.6266330753560533
20.706868686868688,77.3030303030303,0.6489717147429845
20.706868686868688,77.3409090909091,0.6448890698767078
20.706868686868688,77.37878787878788,0.6469206831418792
20.706868686868688,77.41666666666667,0.6366887200038269
20.706868686868688,77.45454545454545,0.6252658370189335
20.706868686868688,77.49242424242425,0.6520539269419527
20.706868686868688,77.53030303030303,0.6426074555803557
20.706868686868688,77.56818181818181,0.6364345138985199
20.706868686868688,77.60606060606061,0.648759639730676
20.706868686868688,77.64393939393939,0.6438686564113212
20.706868686868688,77.68181818181819,0.6163465801739165
20.706868686868688,77.71969696969697,0.629268344421605
20.706868686868688,77.75757575757575,0.6104995451288288
20.706868686868688,77.79545454545455,0.6063709658541017
20.706868686868688,77.83333333333333,0.6202842169426133
20.706868686868688,77.87121212121212,0.6279065967863698
20.706868686868688,77.9090909090909,0.6385798248685727
20.706868686868688,77.9469696969697,0.6185147110366804
20.706868686868688,77.98484848484848,0.5980280318276436
20.706868686868688,78.02272727272727,0.5926163156983238
20.706868686868688,78.06060606060606,0.5994889736796107
20.706868686868688,78.09848484848484,0.6196141102574722
20.706868686868688,78.13636363636364,0.6225911956032816
20.706868686868688,78.17424242424242,0.6411500893805915
20.706868686868688,78.21212121212122,0.6532627116578529
20.706868686868688,78.25,0.6637590587876326
